predclass,age,workclass,occupation,native-country,education,marital-status,education-num,hours-per-week,capital-gain,capital-loss,race,sex,relationship,age-hours,sex-marital
0,0,0,0,1,3,1,6,39,0,0,4,1,3,348,6
0,23,2,4,1,1,2,12,39,27,0,4,0,1,709,2
1,13,3,5,1,0,0,11,24,0,0,4,0,5,377,0
0,10,3,3,6,4,1,9,39,0,56,1,1,3,513,6
1,16,3,4,1,5,0,13,49,0,0,4,1,0,726,5
0,17,1,3,1,4,1,8,59,3,0,2,1,1,863,6
0,17,1,6,1,4,1,9,39,0,0,4,0,1,623,1
0,6,3,1,1,4,0,9,39,0,0,4,1,0,445,5
0,25,1,1,1,4,0,9,39,0,0,4,0,5,738,0
0,12,3,4,1,1,1,12,39,0,0,4,1,1,545,6
0,28,3,1,1,4,3,8,27,0,0,4,0,1,586,3
0,7,4,6,1,4,1,8,39,0,0,4,1,3,459,6
1,27,3,4,1,4,0,9,39,0,0,4,1,0,766,5
0,10,3,3,2,3,1,4,39,0,0,4,1,2,513,6
0,3,3,2,1,4,1,9,34,0,0,4,1,1,354,6
0,27,3,2,1,4,4,8,39,0,0,2,0,4,766,4
0,34,3,3,1,4,0,8,39,0,0,0,1,0,863,5
0,3,3,3,1,4,0,8,39,0,0,4,1,0,396,5
0,0,0,0,1,3,1,6,4,0,0,4,0,3,37,1
0,2,3,3,1,4,1,8,39,0,0,2,0,3,382,1
1,28,2,3,1,4,0,9,54,0,0,4,1,0,1001,5
1,43,3,3,1,4,0,8,39,0,0,4,1,0,979,5
1,25,3,2,0,0,0,11,39,0,0,2,1,0,738,5
1,27,2,2,1,4,0,8,39,0,0,4,0,5,766,0
1,23,3,3,1,0,0,10,39,0,0,1,1,0,709,5
0,13,3,2,1,4,0,8,39,0,0,4,0,5,562,0
0,21,3,3,1,4,0,9,49,0,0,2,1,0,818,5
0,6,3,3,1,4,0,8,59,0,0,4,1,0,633,5
0,15,0,0,1,4,0,9,39,0,0,4,1,0,595,5
0,27,3,3,1,0,1,11,39,0,0,4,1,3,766,6
0,37,1,3,1,4,0,8,39,0,0,2,1,0,902,5
0,15,3,4,1,1,0,12,49,0,0,4,1,0,709,5
0,33,3,3,1,3,2,1,39,0,0,4,1,4,849,7
0,7,3,2,1,1,1,12,19,0,0,4,0,1,258,1
0,20,3,1,1,4,0,8,59,0,0,4,0,5,923,0
0,35,3,3,1,4,3,8,39,0,0,4,1,4,878,8
0,21,3,3,1,4,0,9,39,0,0,4,1,0,683,5
1,32,3,2,1,5,0,13,44,0,55,4,1,0,917,5
1,13,3,2,1,1,0,12,15,0,0,4,0,5,258,0
1,43,3,4,1,4,1,9,39,0,0,4,1,4,979,6
0,5,0,0,1,4,1,9,39,0,0,4,1,3,430,6
0,18,3,3,1,4,1,8,39,0,0,4,1,1,638,6
0,13,3,3,1,4,1,8,59,0,0,4,1,1,782,6
0,50,3,5,1,0,3,10,23,0,0,4,0,1,711,3
0,29,3,3,1,1,1,12,39,0,0,4,0,1,796,1
0,0,3,5,1,3,1,4,5,0,0,4,1,1,45,6
0,5,3,3,1,4,1,9,29,0,0,4,1,3,339,6
0,10,3,5,1,3,1,5,39,0,0,4,1,1,513,6
0,6,3,5,1,4,1,8,34,0,0,4,0,4,399,1
0,16,3,3,4,0,0,11,44,0,0,4,1,0,672,5
0,26,2,3,1,4,0,9,19,0,0,4,1,0,422,5
0,11,1,4,1,1,1,12,19,0,0,4,1,1,293,6
0,24,3,3,1,4,2,8,39,0,0,4,0,4,722,2
0,35,0,0,1,3,1,7,39,3,0,2,1,2,878,6
0,8,3,1,1,4,2,9,19,0,0,2,0,3,269,2
0,46,0,0,1,3,0,1,34,0,0,4,1,0,917,5
0,42,1,3,1,4,0,8,44,0,0,4,1,0,1053,5
0,28,1,4,1,1,3,12,39,0,0,4,0,4,782,3
1,21,3,2,1,1,0,12,59,112,0,4,1,0,943,5
0,23,3,5,1,4,1,8,34,0,0,4,0,1,638,1
0,29,4,1,1,4,3,8,39,0,0,4,1,1,796,8
0,18,3,2,1,0,1,11,59,0,0,4,0,1,882,1
0,17,3,4,1,4,3,8,24,0,0,4,0,4,416,3
0,16,3,3,1,1,1,12,19,0,0,4,1,3,339,6
0,24,3,1,1,4,3,8,35,0,0,4,0,4,668,3
0,3,3,3,1,4,1,9,39,0,0,4,1,3,396,6
0,6,3,5,2,3,1,2,39,0,0,4,1,3,445,6
0,9,3,4,1,4,1,9,34,0,0,4,0,1,441,1
0,55,0,0,1,4,0,8,19,0,0,4,1,0,654,5
0,6,1,3,4,4,1,8,39,0,0,4,1,1,445,6
0,45,1,3,1,4,0,8,39,0,0,4,1,0,1004,5
0,35,3,1,1,4,0,9,39,0,0,4,1,0,878,5
0,41,3,5,5,4,3,9,41,0,0,4,0,4,989,3
0,8,3,2,1,1,1,12,39,0,0,4,0,1,478,1
0,7,3,2,1,1,1,12,39,0,0,2,1,1,459,6
0,2,3,6,1,4,1,9,7,0,0,4,1,3,75,6
0,26,3,2,1,4,0,9,39,0,0,4,1,0,753,5
0,30,1,1,1,4,3,8,39,0,0,2,0,4,808,3
0,22,3,5,1,4,3,8,39,0,0,4,0,4,695,3
0,32,3,3,1,0,2,10,41,0,14,4,1,4,869,7
0,36,0,0,1,3,4,2,29,0,0,2,0,4,703,4
0,15,3,3,1,0,1,10,44,0,0,4,1,1,654,6
1,17,3,4,1,4,0,9,49,0,0,4,1,0,745,5
0,11,3,3,1,4,3,8,44,0,0,4,1,1,586,8
0,40,0,0,1,0,4,10,37,0,0,4,0,4,904,4
0,8,3,1,1,4,1,9,19,0,0,0,0,1,269,1
0,3,0,0,1,4,1,9,23,0,0,4,1,3,258,6
0,4,0,0,1,4,1,9,34,0,0,4,0,4,370,1
1,17,3,4,1,1,0,12,49,0,0,4,1,0,745,5
1,21,2,2,1,1,0,12,78,112,0,4,1,0,1144,5
1,33,3,2,1,4,0,8,49,98,0,4,1,0,1010,5
0,7,1,3,1,4,3,9,49,0,0,2,1,1,562,8
1,20,1,2,1,4,0,9,44,0,0,4,1,0,732,5
1,27,3,3,1,4,3,9,57,0,0,4,1,4,1024,8
0,11,3,2,1,4,0,9,39,0,0,4,0,5,530,0
1,25,3,2,1,1,0,12,39,0,0,4,1,0,738,5
0,57,3,1,1,4,3,9,8,0,0,4,0,1,342,3
0,21,2,3,1,4,0,8,49,0,0,4,1,0,818,5
0,27,2,4,1,5,0,13,39,0,0,4,1,0,766,5
0,27,3,3,2,3,3,6,45,0,0,3,0,4,858,3
0,9,3,3,1,4,1,8,39,0,0,4,1,1,495,6
0,19,3,5,1,4,0,8,39,0,0,2,1,0,654,5
1,24,3,2,1,0,0,11,49,0,0,4,0,5,867,0
1,50,3,4,1,6,0,14,47,115,0,4,1,0,1180,5
0,22,1,2,1,3,0,7,49,0,0,4,1,0,833,5
0,40,3,5,1,3,4,1,29,0,0,2,0,1,750,4
0,12,3,3,1,0,3,10,39,0,0,4,1,1,545,8
0,14,2,3,1,1,1,12,44,0,0,4,0,1,637,1
0,17,0,0,1,4,1,8,39,0,0,2,0,4,623,1
0,27,3,3,1,4,0,9,39,0,0,4,1,0,766,5
0,12,3,4,1,2,1,15,39,0,0,4,1,3,545,6
0,13,3,3,1,4,1,9,39,0,0,4,0,4,562,1
0,10,3,3,1,4,1,8,39,0,0,4,1,1,513,6
0,10,3,2,1,4,0,9,49,0,0,4,1,0,620,5
0,15,3,3,1,4,1,8,44,0,0,4,0,1,654,1
0,41,3,5,1,3,0,5,7,0,0,4,0,5,248,0
0,18,1,6,1,4,0,9,39,0,0,4,1,0,638,5
0,4,3,3,1,4,1,8,35,0,0,4,1,3,380,6
0,11,3,3,1,4,1,9,39,0,0,4,1,4,530,6
0,29,2,2,1,4,3,9,49,0,0,4,1,1,948,8
0,19,2,5,1,4,3,8,39,0,0,4,0,4,654,3
0,55,3,1,1,3,4,6,39,0,0,4,0,4,1109,4
0,18,3,3,1,4,0,8,39,0,0,2,0,5,638,0
1,16,4,3,1,0,3,10,39,0,0,2,0,4,610,3
0,52,3,3,1,3,1,6,39,0,0,4,0,1,1082,1
0,18,3,3,1,4,0,8,39,0,0,4,1,0,638,5
0,14,3,1,0,4,3,8,19,0,0,4,0,4,320,3
0,17,3,2,1,4,0,8,31,0,0,4,0,5,516,0
0,13,3,5,2,3,0,6,39,0,0,4,1,0,562,5
0,11,3,3,1,1,1,12,54,0,0,4,1,1,689,6
1,37,3,2,1,1,0,12,34,0,0,4,1,0,814,5
1,30,3,4,1,4,0,9,49,0,0,4,1,0,964,5
0,7,3,3,1,4,1,8,39,0,0,2,0,4,459,1
1,35,2,4,1,1,0,12,59,0,0,4,1,0,1161,5
0,3,3,3,1,4,1,8,47,0,0,0,1,3,459,6
0,26,2,2,1,5,0,13,44,79,0,4,1,0,828,5
0,28,3,5,2,3,3,3,39,0,0,4,0,4,782,3
0,12,2,3,1,4,3,8,34,0,0,4,1,1,484,8
0,30,3,2,1,5,3,13,41,0,0,4,1,4,840,8
0,7,3,3,1,4,1,8,39,0,0,4,1,3,459,6
0,34,3,4,1,4,0,8,39,0,0,4,1,0,863,5
0,0,3,2,1,3,1,6,11,0,0,4,1,3,106,6
1,20,3,3,1,0,0,10,39,0,55,4,1,0,669,5
0,10,3,4,1,2,1,15,69,0,0,4,0,1,814,1
1,12,3,2,1,1,0,12,39,0,0,4,1,5,545,5
0,1,0,0,1,3,1,7,24,0,0,4,1,3,244,6
0,19,2,2,1,0,3,11,34,0,0,4,0,4,586,3
0,41,1,4,1,1,1,12,39,0,0,4,0,1,954,1
0,9,2,3,1,4,0,9,44,0,0,4,1,0,549,5
1,48,0,0,1,4,0,9,29,0,0,4,1,0,833,5
1,40,3,2,1,4,0,8,39,0,0,4,1,0,943,5
0,42,3,3,1,4,0,8,39,0,0,4,1,0,967,5
0,10,3,3,1,4,0,8,39,0,0,4,1,0,513,5
0,14,2,2,1,1,1,12,39,0,0,4,1,1,579,6
0,4,3,2,1,4,1,9,23,0,0,4,0,3,270,1
0,12,3,1,1,4,1,9,59,0,0,4,1,1,760,6
0,1,3,5,1,3,1,6,39,0,0,4,1,3,362,6
1,35,3,3,1,3,0,5,46,0,50,4,1,0,993,5
0,40,2,4,1,1,3,12,78,0,0,4,1,1,1367,8
0,25,0,0,1,4,0,8,39,0,0,4,1,0,738,5
0,38,0,0,1,4,0,8,39,0,0,1,0,5,915,0
1,43,3,3,1,3,1,3,47,0,0,4,1,1,1109,6
1,14,3,4,3,1,0,12,39,98,0,4,1,0,579,5
0,6,3,1,1,1,1,12,39,0,0,4,0,3,445,1
0,10,3,2,1,4,1,8,39,0,0,4,1,3,513,6
0,6,0,0,1,4,1,9,24,0,0,0,0,4,299,1
1,25,2,4,1,6,0,14,49,0,51,4,1,0,882,5
0,8,3,2,1,4,1,9,39,27,0,4,1,1,478,6
0,32,3,4,1,1,1,12,44,0,0,4,0,1,917,1
0,15,3,2,1,1,1,12,39,0,0,4,1,1,595,6
0,2,3,1,1,4,1,9,27,0,0,4,1,3,283,6
0,43,3,5,1,3,3,3,39,0,0,4,0,1,979,3
0,25,1,5,1,3,0,4,39,0,0,4,1,0,738,5
0,18,2,3,1,0,1,11,39,0,0,4,1,1,638,6
0,31,3,1,1,4,1,8,36,0,0,2,0,4,774,1
1,34,3,3,1,5,0,13,39,0,0,4,1,0,863,5
0,12,3,3,1,4,1,8,39,0,0,0,1,1,545,6
0,19,1,2,1,4,3,8,39,0,0,2,1,1,654,8
0,0,3,5,1,3,1,5,20,0,0,4,0,3,194,1
0,35,3,4,1,5,3,13,59,93,0,4,0,1,1161,3
0,7,3,3,1,4,1,8,39,0,0,4,1,1,459,6
0,7,3,3,1,4,0,8,49,0,0,4,1,0,562,5
0,9,1,4,1,1,1,12,39,6,0,4,1,3,495,6
0,10,3,5,1,1,1,12,19,0,0,4,0,3,285,1
0,22,3,3,1,4,1,8,59,0,0,4,1,3,960,6
0,13,3,3,1,4,0,8,44,0,0,2,1,0,620,5
0,33,2,2,1,4,0,8,31,0,0,4,1,0,709,5
0,35,2,2,1,1,0,12,54,0,0,4,1,0,1105,5
1,29,3,4,1,6,0,14,44,112,0,4,1,0,874,5
0,6,3,2,1,1,1,12,19,0,0,4,0,3,246,1
0,28,3,5,1,3,4,6,19,0,0,2,0,1,438,4
0,48,3,5,1,3,4,4,23,0,0,2,0,4,695,4
0,12,3,3,1,0,0,10,54,0,0,4,1,0,705,5
0,30,3,3,2,3,2,4,39,0,0,4,1,4,808,7
0,13,3,3,1,4,1,8,59,0,0,2,1,3,782,6
1,17,3,2,1,4,0,8,44,0,0,4,1,0,686,5
0,21,2,2,1,4,0,8,63,0,0,4,1,0,988,5
1,16,3,2,1,4,0,9,39,0,0,4,1,0,610,5
1,32,3,2,1,1,0,12,25,0,0,4,1,0,591,5
0,30,2,5,1,4,1,9,39,0,0,2,0,4,808,1
0,32,1,5,1,3,3,5,39,0,0,2,0,4,836,3
1,26,3,3,1,4,0,9,59,112,0,4,1,0,1032,5
1,13,3,1,1,1,0,12,39,0,0,2,0,5,562,0
0,41,2,3,1,4,0,8,59,0,0,4,1,0,1230,5
0,2,3,5,1,4,1,8,13,0,0,4,0,3,147,1
0,4,3,3,1,1,1,12,39,0,0,4,1,1,414,6
1,16,3,2,1,1,0,12,59,112,0,4,1,0,843,5
0,30,2,3,2,3,0,2,49,0,0,4,1,0,964,5
1,35,2,4,1,2,0,15,59,0,0,4,1,0,1161,5
0,9,3,3,1,4,3,8,54,0,0,4,1,1,651,8
0,43,3,3,1,4,0,8,39,0,0,4,1,0,979,5
0,4,3,3,1,4,1,9,39,0,0,4,1,3,414,6
1,19,3,2,1,4,0,9,49,81,0,4,1,0,782,5
0,14,3,3,1,4,0,9,44,0,0,4,1,0,637,5
1,33,2,4,1,2,3,15,39,0,0,4,1,1,849,8
0,14,1,1,1,4,3,8,39,0,0,4,0,4,579,3
0,54,3,3,1,4,0,8,14,0,0,4,1,0,506,5
0,41,0,0,1,4,0,8,49,0,0,4,1,0,1112,5
1,13,1,2,1,1,0,12,39,0,0,4,1,0,562,5
0,3,3,5,1,4,1,9,19,0,0,4,1,3,217,6
0,7,3,2,1,4,1,8,49,69,0,4,1,2,562,6
1,18,3,4,7,2,0,15,39,0,0,1,1,0,638,5
0,21,1,2,1,4,3,9,44,0,0,4,0,1,750,3
0,10,3,3,1,4,1,8,31,0,0,4,0,3,424,1
0,12,1,1,6,4,1,9,39,0,0,1,0,4,545,1
0,53,0,0,1,3,4,4,14,8,0,4,0,4,498,4
0,17,3,3,1,4,0,8,44,0,0,4,1,0,686,5
0,27,3,3,1,3,0,3,34,0,0,4,1,0,689,5
1,26,3,3,1,4,0,8,39,0,0,4,1,0,753,5
1,27,2,3,1,3,0,7,39,0,0,2,1,0,766,5
0,18,3,2,1,5,1,13,59,0,0,4,1,1,882,6
0,10,3,4,1,4,1,9,39,0,0,4,1,1,513,6
0,26,1,4,1,5,1,13,37,0,0,4,1,1,720,6
0,3,3,2,1,4,1,9,24,0,0,4,0,1,269,1
1,25,3,4,1,0,3,11,39,101,0,4,0,4,738,3
0,10,1,3,1,4,0,9,39,56,0,4,1,0,513,5
1,25,3,3,1,4,0,8,39,0,0,2,1,0,738,5
0,3,0,0,4,3,2,6,39,0,43,1,0,3,396,2
0,7,3,3,1,3,1,4,39,0,37,4,1,1,459,6
0,31,4,2,1,4,3,9,39,0,0,4,1,1,823,8
0,0,0,0,1,3,1,6,19,0,0,4,0,3,186,1
0,0,2,3,1,3,1,6,9,0,0,4,1,3,86,6
1,16,3,2,1,1,0,12,39,0,0,4,1,0,610,5
1,33,2,2,1,4,0,8,49,0,0,4,1,0,1010,5
0,5,3,2,1,4,1,8,39,41,0,4,0,3,430,1
0,0,3,5,1,3,1,7,15,0,0,4,1,3,150,6
0,15,3,1,2,4,0,9,39,0,0,4,1,0,595,5
0,14,3,3,1,4,1,8,44,0,0,4,1,1,637,6
0,41,2,2,1,4,4,8,49,0,0,4,1,1,1112,9
0,12,1,6,1,4,1,8,47,0,0,4,1,3,635,6
1,20,3,3,4,0,0,10,39,0,0,4,1,0,669,5
1,17,2,3,1,4,0,8,39,0,0,4,1,0,623,5
0,6,1,2,1,4,3,9,39,0,0,2,1,4,445,8
0,1,1,1,1,3,1,6,4,0,0,4,0,3,39,1
0,17,3,2,1,4,3,8,39,0,0,4,0,1,623,3
0,49,0,0,1,3,1,3,3,0,0,4,1,1,145,6
0,28,1,4,1,1,0,12,54,0,0,4,0,5,1001,0
0,24,3,2,2,5,1,13,34,0,0,4,1,1,653,6
0,9,3,5,1,4,1,8,29,0,0,4,1,2,388,6
0,37,1,3,1,4,0,9,39,0,0,4,1,0,902,5
0,7,3,3,1,4,1,9,44,0,0,2,0,3,513,1
0,25,3,4,1,4,0,9,49,0,0,4,1,0,882,5
0,3,3,4,1,4,1,9,19,0,0,4,1,3,217,6
0,6,1,2,1,1,1,12,19,0,0,4,0,1,246,1
0,8,0,0,1,0,1,11,44,0,0,4,1,2,533,6
1,18,3,4,1,5,1,13,59,0,0,4,1,1,882,6
1,14,3,2,1,5,0,13,39,0,51,4,1,0,579,5
0,13,3,4,4,1,1,12,39,0,0,4,0,3,562,1
0,2,3,2,1,4,1,8,19,0,0,4,0,3,208,1
0,19,1,4,1,1,1,12,49,0,0,4,1,1,782,6
0,14,3,2,2,1,4,12,39,0,14,4,0,4,579,4
0,4,3,3,1,4,1,9,29,0,0,4,1,3,326,6
0,14,2,3,1,4,0,9,39,0,0,4,1,0,579,5
1,29,3,4,1,2,3,15,64,118,0,4,0,4,1134,3
1,27,3,2,1,1,3,12,49,0,0,4,0,3,915,3
0,23,3,5,2,3,0,7,39,0,0,2,1,0,709,5
0,28,3,2,1,4,1,9,39,0,0,2,1,1,782,6
0,43,3,3,1,4,0,8,34,0,0,4,1,0,882,5
0,1,3,5,1,3,1,6,24,0,0,4,1,2,244,6
0,11,3,4,1,1,0,12,39,0,0,4,1,0,530,5
0,19,3,1,1,4,3,9,39,0,0,2,0,4,654,3
0,19,3,4,0,1,3,12,39,0,0,4,1,1,654,8
0,23,3,2,1,0,0,10,39,70,0,4,1,0,709,5
0,19,1,1,2,1,3,12,34,0,0,4,0,4,586,3
0,14,3,5,1,4,3,8,39,0,0,2,0,4,579,3
0,16,3,3,1,4,0,8,39,0,0,4,1,0,610,5
0,2,1,2,1,4,1,8,39,0,0,4,0,3,382,1
0,5,3,2,1,4,1,9,14,0,0,4,0,3,183,1
1,17,3,2,1,1,0,12,44,0,0,4,1,0,686,5
0,16,3,5,1,4,1,8,39,0,0,4,1,1,610,6
0,24,3,3,1,4,0,8,59,0,60,4,1,0,998,5
0,12,3,4,1,1,1,12,39,73,0,4,1,1,545,6
1,33,1,2,1,4,0,8,41,0,0,4,1,0,882,5
1,25,3,2,1,1,0,12,44,95,0,4,1,0,814,5
1,26,3,4,0,1,1,12,39,0,0,4,1,1,753,6
0,27,3,2,1,4,0,8,39,0,0,4,0,5,766,0
0,3,3,5,1,4,1,9,19,0,0,4,0,1,217,1
0,14,3,5,2,4,0,8,39,0,0,4,1,0,579,5
1,48,2,2,0,3,0,6,58,102,0,4,1,0,1289,5
0,6,3,5,1,4,1,9,23,0,0,4,0,1,289,1
0,38,3,1,1,4,3,9,39,0,0,1,0,1,915,3
0,9,3,1,1,0,0,10,44,0,79,4,1,0,549,5
0,8,3,5,1,0,1,10,14,0,0,4,0,3,204,1
0,28,0,0,1,4,0,9,39,0,0,2,0,5,782,0
0,18,3,3,1,4,0,9,39,36,0,4,1,0,638,5
0,19,3,2,1,4,1,9,35,0,0,2,0,1,602,1
0,26,1,4,1,1,0,12,49,0,0,4,1,0,900,5
0,39,3,5,1,4,4,8,19,3,0,2,0,4,530,4
1,25,3,2,1,1,0,12,39,0,0,4,1,0,738,5
0,2,3,5,1,4,1,9,24,0,0,4,0,2,255,1
0,38,2,3,1,4,0,8,70,0,0,4,1,0,1302,5
1,25,3,2,1,5,1,13,49,109,0,4,0,1,882,1
0,9,3,2,1,0,1,10,39,0,0,4,1,3,495,6
0,0,3,3,1,3,1,7,19,0,0,4,1,3,186,6
1,25,1,4,1,1,0,12,39,0,0,4,0,5,738,0
1,38,3,3,1,4,0,8,39,98,0,4,1,0,915,5
0,15,3,1,1,4,1,9,39,0,0,2,0,3,595,1
0,12,3,3,2,3,1,6,39,0,0,2,1,3,545,6
0,29,1,4,1,1,0,12,36,0,0,4,1,0,747,5
1,12,1,2,1,1,0,12,39,98,0,4,1,0,545,5
0,5,3,4,1,1,1,12,19,0,0,4,1,4,239,6
0,41,2,3,1,3,0,5,39,0,0,4,1,0,954,5
0,6,3,3,1,4,1,8,49,0,0,4,1,4,541,6
0,22,3,3,1,4,1,8,39,0,0,4,1,1,695,6
0,10,3,3,1,0,1,10,37,0,0,4,1,3,489,6
1,37,3,3,1,4,0,8,39,0,0,4,1,0,902,5
0,16,1,4,1,1,1,12,44,0,0,4,0,1,672,1
1,29,4,1,1,4,0,8,39,0,0,4,0,5,796,0
0,20,3,3,1,4,1,8,39,0,0,2,1,1,669,6
0,19,3,5,1,4,1,8,17,0,0,4,0,1,333,1
1,42,1,1,1,4,0,8,37,0,0,4,0,5,929,0
0,17,1,6,4,4,3,8,39,0,0,4,1,4,623,8
1,36,2,2,1,2,0,15,69,0,0,4,1,0,1270,5
1,34,3,2,1,1,1,12,54,0,0,4,1,1,1092,6
0,15,3,5,1,3,3,5,41,0,0,4,0,4,619,3
0,14,1,5,1,4,2,9,39,0,0,4,1,2,579,7
0,5,3,2,5,4,0,9,29,0,0,4,0,5,339,0
0,30,2,2,1,1,3,12,49,0,0,4,0,1,964,3
0,15,3,3,1,4,1,8,39,0,0,4,1,1,595,6
0,9,3,3,1,4,1,9,37,0,0,4,0,1,471,1
0,20,3,3,2,3,3,2,31,0,0,4,1,1,555,8
0,14,3,3,1,4,3,8,54,0,0,4,1,4,749,8
1,20,3,2,1,0,0,10,23,0,0,4,0,5,433,0
0,38,3,2,1,4,1,8,37,0,0,4,1,1,880,6
0,6,1,2,1,0,3,10,55,0,0,4,1,1,598,8
0,19,3,1,1,4,3,9,39,0,0,4,0,4,654,3
0,17,3,4,0,5,0,13,39,0,0,4,1,0,623,5
1,26,3,2,1,1,0,12,49,0,0,4,1,0,900,5
0,37,3,2,1,4,1,9,39,0,0,4,1,1,902,6
0,26,1,3,0,4,0,9,39,0,0,4,1,0,753,5
0,11,3,3,1,0,1,10,41,0,34,4,0,1,552,1
1,23,3,2,1,0,0,10,49,0,0,4,1,0,849,5
0,24,2,2,1,4,0,9,59,0,0,4,1,0,998,5
1,23,3,2,1,1,1,12,54,0,0,3,0,1,915,1
0,25,3,1,1,4,3,9,37,0,0,2,0,1,706,3
0,44,2,3,1,4,0,8,49,0,78,4,1,0,1145,5
0,1,3,3,1,3,1,7,29,0,0,4,1,3,285,6
0,42,0,0,1,4,0,8,15,0,0,4,1,0,454,5
0,4,0,0,1,4,1,8,39,6,0,4,0,1,414,1
1,31,3,2,1,0,0,10,49,0,0,4,1,0,979,5
0,24,2,2,1,1,0,12,39,0,0,4,1,0,722,5
0,1,0,0,1,4,1,9,32,0,0,4,1,3,308,6
0,6,3,2,1,4,1,8,39,38,0,4,0,1,445,1
1,43,3,3,1,4,0,8,59,0,0,4,1,0,1251,5
0,5,3,5,1,4,1,9,19,0,0,2,1,2,239,6
0,44,3,3,1,4,0,8,39,0,0,4,1,0,991,5
0,8,3,3,1,4,1,8,39,0,0,2,1,1,478,6
1,29,3,2,1,5,1,13,34,0,0,4,1,1,712,6
1,26,3,2,3,1,0,12,39,0,51,4,1,0,753,5
0,26,3,3,1,0,3,11,39,0,0,4,1,1,753,8
0,7,3,5,1,4,1,8,29,0,37,2,1,3,362,6
0,51,2,3,1,3,1,6,19,0,0,4,1,4,623,6
0,14,3,1,1,4,3,8,37,0,0,4,0,4,553,3
0,0,3,2,1,3,1,6,19,0,0,4,0,3,186,1
1,15,3,3,1,4,0,8,47,81,0,4,1,0,687,5
0,33,0,0,1,5,2,13,39,0,0,4,1,2,849,7
1,16,3,4,1,1,0,12,46,52,0,4,1,0,692,5
1,47,3,4,1,1,0,12,39,0,0,4,1,0,1027,5
0,3,3,3,1,4,1,8,29,0,0,4,1,3,311,6
0,13,3,5,1,4,3,8,35,0,0,4,0,3,513,3
0,5,0,0,1,4,1,9,39,0,0,2,1,3,430,6
0,26,3,2,1,4,3,9,44,0,0,4,1,1,828,8
0,5,3,1,1,4,1,9,39,0,0,4,1,3,430,6
0,0,3,3,1,3,1,5,19,0,0,4,1,3,186,6
0,30,2,5,5,4,0,8,73,0,0,4,0,5,1235,0
0,24,3,4,1,0,1,10,59,0,0,4,0,1,998,1
1,39,3,3,1,4,0,9,49,0,0,4,1,0,1091,5
0,47,3,3,1,4,0,8,44,0,0,4,1,0,1109,5
1,30,3,3,1,4,0,8,49,0,0,4,1,0,964,5
0,31,3,1,1,0,1,10,39,0,0,4,1,4,823,6
0,14,3,4,1,5,1,13,45,0,0,4,0,1,649,1
0,12,3,2,1,0,1,10,39,0,0,4,1,3,545,6
0,13,3,1,1,4,4,8,39,0,0,4,0,1,562,4
0,15,3,2,1,4,0,8,59,0,35,4,1,0,823,5
1,40,3,3,1,4,4,8,41,0,6,4,1,4,977,9
0,45,3,5,1,4,4,8,39,0,0,4,0,1,1004,4
0,22,3,3,1,4,3,8,23,0,0,4,0,4,452,3
0,26,3,1,1,4,1,9,24,0,0,4,1,1,511,6
0,7,2,2,1,1,1,12,39,0,0,4,1,3,459,6
0,25,0,0,1,3,0,6,14,0,0,4,1,0,326,5
1,36,3,1,1,4,0,9,39,70,0,4,0,5,890,0
0,9,3,3,1,4,1,9,39,0,0,4,1,3,495,6
0,56,2,2,1,4,0,8,39,0,0,4,1,0,1118,5
0,55,0,0,1,3,4,6,23,0,0,4,0,1,756,4
0,38,3,3,1,4,0,8,39,0,0,4,1,0,915,5
0,8,3,1,1,4,3,8,39,0,0,4,1,1,478,8
1,24,3,4,1,1,3,12,49,0,0,4,0,1,867,3
0,7,3,2,1,1,1,12,49,0,0,4,1,1,562,6
0,46,3,3,1,4,4,8,5,0,0,4,1,1,207,9
0,0,3,2,1,3,1,6,19,0,0,4,1,3,186,6
0,18,3,3,1,4,0,9,49,0,0,4,1,0,763,5
1,34,3,4,1,4,0,9,39,0,0,4,1,0,863,5
0,45,1,4,1,1,4,12,47,0,0,4,0,1,1132,4
1,38,3,3,1,4,0,8,39,70,0,4,1,0,915,5
0,26,3,4,1,4,3,9,39,0,0,4,1,1,753,8
0,23,1,5,1,4,3,8,49,0,0,4,0,1,849,3
1,20,3,2,1,1,0,12,44,0,0,4,1,0,732,5
0,22,3,3,1,1,0,12,39,0,0,4,1,0,695,5
0,14,3,3,1,4,1,8,17,0,0,4,1,3,292,6
1,44,3,4,1,5,4,13,39,0,0,4,0,1,991,4
0,9,3,1,1,0,3,10,54,0,0,4,0,1,651,3
0,29,2,2,1,4,0,8,49,0,0,4,1,0,948,5
0,9,3,4,1,1,1,12,39,0,0,4,0,1,495,1
1,31,1,4,1,2,3,15,49,0,0,4,1,3,979,8
0,17,3,3,1,4,1,8,39,0,0,4,1,3,623,6
0,17,1,1,1,4,1,8,39,0,0,4,0,3,623,1
1,42,3,5,1,4,0,8,39,0,0,4,1,0,967,5
0,17,3,4,1,1,1,12,39,0,0,4,0,3,623,1
1,32,3,2,1,1,1,12,55,0,0,4,0,1,1075,1
0,1,3,1,1,3,1,6,19,0,0,4,0,3,195,1
0,26,3,3,2,4,0,8,39,0,0,4,1,0,753,5
0,31,3,2,1,3,0,6,49,0,0,4,1,0,979,5
0,11,2,2,1,4,0,9,69,0,0,4,1,0,836,5
0,16,3,3,1,4,0,8,39,0,0,4,1,0,610,5
